Source,Headline,C/I,Full Text,Full Text Link,Date
CNN,Footage of Prince as an 11-year-old unearthed by news station,C,"(CNN)A CNN affiliate station in Minneapolis stumbled upon a rare gem -- archival footage of the late, great icon Prince at 11 years old, supporting public school teachers on strike.

Staffers at WCCO were combing through the station's archives for old clips from a local teachers' strike in 1970 to include in a piece about a more recent strike when they spotted a familiar face in one of the clips.
An interviewer in the 1970 clip asked a young boy whether most of the kids present at the strike were in favor of their teachers picketing. The boy, wearing a very familiar smirk, replied, ""Yup.""
""I think they should get some more money, because they work extra hours for us, and all that stuff,"" he said in the clip.

The staff at WCCO were certain that the boy they'd spotted was Prince -- the only thing they were missing was footage of the boy saying his name. So, to confirm his identity, the station reached out to Prince's old friend and schoolmate Terrance Jackson, who'd known the Purple One since kindergarten and even performed with him in his first band, Grand Central.
When WCCO anchor Jeff Wagner showed Jackson the footage, Prince's old friend laughed in glee. And when he listened to a young Prince speak, Jackson was speechless and teary.
""Wow, that was him,"" Jackson said after pausing in awe, confirming that the boy in the clip was indeed a preteen Prince Rogers Nelson. ""I'm totally blown away.""
The young musician was already playing guitar and the keyboard by the time the video was shot, Jackson said.
Prince, who in 2016 died of an accidental overdose of fentanyl, is widely beloved in Minneapolis -- and he loved it back throughout his life, often recording at his studio and home, Paisley Park, outside the city. After he died, WCCO uncovered donations he made to organizations throughout the city that he didn't discuss publicly, including funding for a school and over $1 million through his own charity.",https://www.cnn.com/2022/04/04/entertainment/prince-childhood-footage-wcco-archives-cec/index.html,2022-04-04
CNN,Jon Batiste privately married Suleika Jaouad before her bone marrow transplant,C,"(CNN)Jon Batiste quietly married Suleika Jaouad, his longtime girlfriend, in February.

Jaouad, who is the author of the cancer memoir ""Between Two Kingdoms,"" said the event happened right before she was scheduled for a bone marrow transplant. She had been diagnosed with leukemia for the second time.
""We got married the day before I was admitted to the hospital to undergo my bone marrow transplant,"" she told ""CBS Sunday Morning.""
Jaouad continued: ""We have known that we wanted to get married, I think, from the first week that we started dating. That's when Jon first brought up the topic of marriage to me. So, we've had eight years. This is not, you know, a hasty decision!""
She added that her diagnosis wasn't actually a factor in the two tying the knot.
""He said to me, 'I just want to be very clear, I'm not proposing to you because of this diagnosis. It's taken me a year to design your ring. So, just know this timing has nothing to do with it. But what I do want you to know is that this diagnosis doesn't change anything. It just makes it all the clearer to me that I want to commit to this and for us to be together. But once we realized we had this tiny window before the bone marrow transplant, we decided to go for it.""
She said the wedding was ""tiny"" but perfect.
""And I'll tell you, we walked into that bone marrow transplant unit on cloud nine. We were so happy, so brimming with love and positivity from this beautiful evening that we'd had. And I really believe that that carried us through,"" she said.
On Sunday, Batiste took home five Grammy Awards, including best music video and album of the year.",https://www.cnn.com/2022/04/04/entertainment/jon-batiste-married-suleika-jaouad-grammys/index.html,2022-04-04
CNN,Denzel Washington speaks publicly about Will Smith Oscar slap,C,"(CNN)Denzel Washington spoke publicly about his interaction with Will Smith on Oscar night and what happened after Smith slapped Chris Rock on stage.

Washington was a guest and speaker at Bishop T.D. Jakes' leadership summit on Saturday. During the two-hour discussion about faith and his award-winning acting career, Washington was asked about the infamous slap and what happened afterward.
""Well, there's a saying when the devil ignores you, then you know you're doing something wrong,"" Washington said in video of the exchange posted on Jakes' verified Twitter account.
""You know, the devil goes, 'Oh, no, leave him alone, he's my favorite. Don't bother him.' Conversely, when the devil comes at you, maybe it's because you're trying to do something right. And for whatever reason, the devil got a hold of that circumstance that night.""

At the Academy Awards, Smith walked to the stage and slapped Chris Rock, who was presenting at the time, after he made a joke about Jada Pinkett Smith's shaved head.
Shortly after the incident, Smith won his first Academy Award and offered his apologies to the Academy and others for the earlier incident.
During his acceptance speech, Smith said that prior to his win, fellow nominee Washington shared some wisdom with him: ""At your highest moment be careful, that's when the devil comes for you.""
Washington said during Saturday's discussion that he, along with actor and producer Tyler Perry, prayed with Smith after the incident.
""Fortunately, there were people there, not just me, but others in the gap,"" Washington told Jakes. ""Tyler Perry came right immediately, right over there with me.""
Washington would not say what the three men spoke or prayed about after the incident.
""Who are we to condemn?"" Washington asked. ""I don't know all the ins and outs of the situation, but I know the only solution was prayer.""
Smith issued an apology on Monday in a statement on Instagram, calling his behavior ""unacceptable and inexcusable.""",https://www.cnn.com/2022/04/03/entertainment/denzel-washington-will-smith-oscar-slap/index.html,2022-04-03
CNN,Kanye West drops out of Coachella,C,"(CNN)Kanye West has backed out of headlining Coachella, a source close to the artist confirmed to CNN Monday.

West, who now goes by Ye, had been set to be one of the headliners of The Coachella Valley Music and Arts Festival along with Billie Eilish and Harry Styles.
The source said that West did not want to take the stage in the midst of his divorce battle with Kim Kardashian and in the wake of his one-sided feud with ""Daily Show"" host Trevor Noah.
In the past several weeks West has taken to social media to air his grievances about co-parenting issues with Kardashian.
He was suspended from Instagram for 24 hours for posting a racial slur aimed at Noah after the late-night host voiced his concern about West's feuding with Kardashian.
A performance by Ye at Sunday's Grammy Awards was also subsequently canceled, according to three sources close to the artists, citing his ""online behavior.""
Ye did not attend the event but won two Grammys.
The annual event is held over two weekends at the Empire Polo Club in Indio, California, and this year is scheduled to take place April 15-17 and April 22-24.
West had earlier threatened to quit Coachella after Eilish made a comment he perceived to be bashing Travis Scott - something Eilish denied.
While Scott had not been announced as a headliner he will no longer be performing at Coachella with West the source told CNN.",https://www.cnn.com/2022/04/04/entertainment/kanye-west-coachella/index.html,2022-04-04
CNN,"At least 13 dead, nearly 50 injured in weekend shootings around US",C,"(CNN)At least 13 people were killed and more than 40 others injured in shootings across the country this weekend, including one in Sacramento, where the police chief called the scale of violence ""unprecedented"" in her 27-year career there.

Six people died and 12 were injured in that incident early Sunday, which investigators believe involves multiple shooters, Police Chief Katherine Lester said. The mass shooting not far from the California State Capitol is one of the largest of the more than 120 in the US so far this year, according to data collected by the Gun Violence Archive.
The GVA, like CNN, defines a mass shooting as four or more people shot, not including the shooter. There were, however, shootings this weekend that did not meet the definition, including one at a Norfolk, Virginia, mall which left 1 dead and 2 injured.
This weekend's violence comes just two weeks after the largest-scale US mass shooting in more than two years happened at a car show in Dumas, Arkansas, where one person died and at least 27 were injured.
Here's a look at the rash of shootings reported this weekend.
Sacramento, California: 6 dead and at least 12 injured
A large crowd had gathered near 10th and K streets in California's capital when a fight broke out and gunfire erupted about 2 a.m. Sunday, according to Sacramento Police Chief Katherine Lester.
""Investigators are working to identify those responsible for this horrific act. We know that a large fight took place just prior to the shootings,"" Lester said Sunday afternoon, adding investigators believe ""multiple shooters"" were involved.

""The scale of violence that just happened in our city is unprecedented during my 27 years here at the Sacramento Police Department,"" Lester said.
Some or all of the victims' bodies remained at the crime scene Sunday afternoon partially because of the investigation's complexity, Lester said.
It is not clear why the crowd had gathered or whether it was connected to a venue or event, Lester said.
The downtown location is near a strip of nightclubs and close to several notable landmarks: the California State Capitol, Sacramento City Hall and the sports arena Golden 1 Center, where the NBA's Sacramento Kings played Sunday night.
Police on Sunday were asking for the public's help in finding the shooters. Police do not have a description of any suspects.
Dallas: 1 dead, 16 injured in concert shooting
One person was killed and 16 others were wounded Saturday night in a shooting at a Dallas concert, the Dallas Police Department said.

At least two shooters fired weapons in the incident that killed Kealon Dejuane Gilmore, 26, police said.
The victims included three juveniles, police previously said. All 16 victims were in stable condition as of Monday afternoon, Dallas Police Chief Edgardo Garcia said in a news conference.
A preliminary investigation indicates one person fired a gun into the air and another fired in the direction of the crowd, according to the release.
Gilmore was found dead near the stage, police said.
Information about possible suspects has not been made available.
San Francisco: 2 dead, 2 injured in shooting
Two men were killed and two others were wounded in a shooting Sunday afternoon in San Francisco, police said.
San Francisco Police officers responded to a report of a shooting just before 4:40 p.m. near a playground in the 600 block of Brunswick Street, the department said in a statement. When they arrived, they found four men who'd suffered gunshot wounds -- two with life-threatening injuries.
Police attempted to render aid and called for emergency medical responders, but the two victims with life-threatening injuries were pronounced dead at the hospital.
No arrests had been made as of Monday morning, police said. The investigation is ongoing.
Buffalo, New York: 4 injured
Four people were hospitalized after they were shot while leaving a gathering in the 400 block of Genesee Street in Buffalo, New York, early Sunday, CNN affiliate WKBW reported.
The report, citing police, said all four people were in stable condition as of Sunday morning.
Norfolk, Virginia, mall: 1 dead, 2 injured
Police responding to a shooting at the MacArthur Center mall Saturday evening found one man deceased and two people injured.

Roosevelt A. McKinney, 33, was found dead outside the mall from a gunshot wound, the Norfolk Police Department said in a news release.
A man and a woman were wounded with non-life-threatening injuries, police said.
The shooting stemmed from an argument over money, Chief Larry Boone said during a Saturday news conference, according to CNN affiliate WTKR.
Police are looking for a suspect and a person of interest. The Norfolk Crime Line is offering up to a $1,000 reward for information leading to an arrest.
Colorado Springs, Colorado: 4 injured
At least 4 people were injured in two shootings Colorado Springs police believe are related, CNN affiliate KOAA reported.
The initial shooting occurred around 6 p.m. Saturday in the 2500 block of Astrozon Circle. The next was reported minutes later, about half-a-mile away in the 2400 block of Barkman Drive, per KOAA.
One of the victims was in critical condition, KOAA reported. Citing police, affiliate KKTV reported a suspect has been taken into custody. The shooting remains under investigation.
Monroe, Louisiana: 1 killed, 4 injured outside bar
Monroe, Louisiana, police continue to investigate a shooting outside a bar Saturday morning which left one person dead and four others injured.
The shooting occurred just before 2 a.m. in the parking lot of a sports bar on Sterlington Road, the Monroe Police Department said in a statement on Facebook.
Of the four victims who survived, two were in critical condition while two others suffered non-life-threatening injuries, police said in the post Saturday.
Information about possible suspects was not made available.
Shelby, North Carolina: 1 killed, 3 injured
A shooting outside a Shelby, North Carolina, bar early Saturday killed one person and injured 3 others, according to a report by CNN affiliate WSOC which cited the Shelby Police Department.

Police responded around 12:30 a.m. to a report of a shooting in the back parking lot of a bar and grill in the 1800 block of East Dixon Boulevard, where they found two men who had suffered gunshot wounds. One was pronounced dead at the scene, while the other was taken to a hospital and is in stable condition.
Two additional victims drove themselves to a hospital, where they were treated for gunshot wounds, Shelby police said, per WSOC. Their injuries were non-life-threatening.
No arrests had been made and police had not released information about potential suspects as of Saturday afternoon.
Shreveport, Louisiana: 1 killed, 3 injured
One man died early Saturday morning after being shot multiple times while sitting in a car's passenger seat at a Shreveport, Louisiana, intersection, affiliate KSLA reported.
Police responded around 5 a.m. to the scene at the intersection of Gilbert Drive and Marshall Street, where they found the body of the 30-year-old victim, Fazon C. Jenkins.
Three others were also injured, KSLA reported. One woman was taken to a hospital with non-life-threatening injuries.
The investigation is ongoing.
Colleton County, South Carolina: 5 people injured
The Colleton County Sheriff's Office was responding to a call ""regarding people shooting at each other"" on a rural road Friday night when it found five people injured, police said on Twitter.

""Dispatchers were having problems obtaining information from the chaotic scene,"" the Colleton County Fire-Rescue department said in a news release. Some people ""went to a house near the location and other injured parties ran south on Logan Farm Road to escape,"" the release said.
The victims included four males and one female, ages 17 to 33, the release said. They were taken to a hospital for further treatment, the sheriff's office said. One is in critical but stable condition.
It is unclear what led to the shooting.",https://www.cnn.com/2022/04/04/us/weekend-shootings-us/index.html,2022-04-04
CNN,"Dallas concert where 1 was killed and 16 were injured did not have a permit, police chief says",C,"(CNN)The Dallas concert that left one dead and 16 injured did not have a permit, according to Dallas Police Chief Edgardo ""Eddie"" Garcia.

""This crime is a prime example that non-permitted and promoted events can lead to violence,"" Garcia said. ""This, of course, can happen at any event, but [with] a permit and proper promoter oversight, we can better be prepared for events and crowds, making sure events are as safe as possible and comply with our city ordinances.""
The event organizer did not immediately respond to CNN's request for comment.

A flyer obtained by CNN affiliate KTVT-TV described the event as an all-day field party featuring several rappers. The concert was believed to have been attended by several thousand people, KTVT reported.
Police responded to the shooting shortly after 11:30 p.m. Saturday. Officers arrived and learned multiple victims -- including three juveniles -- were shot while attending the concert on Cleveland Road.
CNN previously reported at least 10 were injured Saturday. Garcia said Monday that 16 people were shot.
""Sixteen individuals were transported by private vehicles and ambulances to different hospitals,"" Garcia said Monday. ""All are listed in stable condition.""
Police have only identified the deceased as a 26-year-old, who first responders found lying near the stage, a Sunday news release said. The victim died at the scene.
According to a preliminary investigation, authorities believe one person fired a gun into the air while a second fired a gun in the crowd's direction.
Garcia noted seven off-duty Dallas police officers who were working the event left around 11 p.m., prior to the shooting.
""While the off-duty employment was approved, these officers should not have been working the event that had no permit,"" Garcia said. ""We're looking at our internal policies to take a closer look at approvals for these types of jobs, ensuring that they comply with city ordinances and policies.""",https://www.cnn.com/2022/04/04/us/dallas-texas-concert-shooting-monday/index.html,2022-04-04
CNN,"Georgia settles with widow of Black man killed by state trooper for $4.8 million, attorneys say",C,"(CNN)The widow of Julian E. Lewis, a Black man who was fatally shot by a Georgia state trooper in August 2020, will receive a $4.8 million settlement from the state, attorneys representing the family said.

""While the record-making settlement does not bring back her husband for widow Betty Lewis and other family and loved ones, it sends a powerful message to the State and those in law enforcement and other positions of power that unnecessary use of force against innocent citizens is unlawful, morally corrupt and carries legal consequences,"" a statement released by Hall and Lampros, Attorneys at Law said.
Lewis, 60, was shot in the face and killed when trooper Jacob Gordon Thompson, 27, attempted to stop him for a traffic-related offense in Screven County near Savannah.

When Lewis refused to stop, Thompson gave a brief chase before using a ""precision Intervention technique,"" sending the car to a stop in a ditch, according to a statement released by Georgia Bureau of Investigation at the time the incident occurred.
Thompson then fired one shot, striking Lewis in the face. Lewis was pronounced dead on the scene.
""Our hearts grieve for Betty Lewis, who lost her Golden Years with her husband because of unwarranted and unnecessary deadly force during what should have been a routine traffic stop,"" attorney Andrew Lampros said in the statement.
Thompson was charged with felony murder and aggravated assault, but a grand jury declined to indict him. He was terminated from the Georgia Department of Public Safety.
CNN's calls to Thompson's attorney were not returned, but the attorney, Keith Barber, declined to comment to the New York Times.
Lewis' family has asked for a second grand jury to look at the case. The US Attorney's office announced last year it was in consultation with the FBI regarding the shooting's circumstances.
""The events of that August night should never have happened. Shooting an unarmed man without cause is unconscionable, and violates the freedom that the United States Constitution guarantees all individuals,"" Lampros said. ""We were prepared to sue the trooper, the department and its leadership asserting both Constitutional claims as well as state law tort claims.""
The attorneys said the settlement is the largest in Georgia since at least 1990, referencing historical data they obtained from the Georgia Department of Administrative Services through an Open Records request.
Kara Richardson, spokesperson for the Georgia Attorney General's Office, confirmed the settlement for $4.8 million but did not provide any additional comment on it.
CNN reached out to the Georgia State Patrol and the Georgia State Administrative Services for comment, but has not yet received a response.",https://www.cnn.com/2022/04/04/us/georgia-julian-lewis-widow-settlement/index.html,2022-04-04
CNN,Bidens to host White House wedding reception for granddaughter in November,C,"(CNN)President Joe Biden and first lady Jill Biden will host a wedding reception at the White House this November for their eldest granddaughter, Naomi Biden, the first lady's communications director Elizabeth Alexander confirmed to CNN. The White House reception is set for November 19; there is no word yet on where the nuptial ceremony will occur.

""The first family, the couple, and their parents are still in the planning stages of all of the wedding festivities and look forward to announcing further details in the coming months,"" Alexander said.
Naomi Biden, 28, is the daughter of Hunter Biden and Kathleen Buhle. She is a lawyer, currently based in Washington, DC. Biden became engaged to Peter Neal, 24, in September of last year when Neal proposed near his childhood home in Jackson Hole, Wyoming, according to a White House official. Biden's engagement ring includes the band of Neal's grandmother's engagement ring. The couple has been together for approximately four years, after meeting in New York City on a date, set up by a mutual friend. Neal is in his final semester of law school at the University of Pennsylvania.

The White House has a long history as the location for weddings of presidential offspring, dating back to the 1800s, when the children of James Monroe, John Quincy Adams, John Tyler and Ulysses S. Grant were married there. Both of Woodrow Wilson's daughters held their weddings at the White House, as well as his niece, in 1913, 1914, and 1918, respectively.
More recently, Lynda Bird Johnson, daughter of Lyndon B. Johnson, was married in the White House East Room in 1967. Her sister, Luci Johnson, held her reception at the White House the year prior, following a ceremony at a nearby church. Tricia Nixon was walked down the aisle in the Rose Garden by her father, Richard Nixon, when she married Edward Cox in 1971.
However, Naomi Biden will follow her most recent predecessor in president-related White House wedding celebrations -- Jenna Bush, daughter of George W. Bush -- by holding only the reception at 1600 Pennsylvania Avenue. Bush married Henry Hager at the Bush family ranch in Crawford, Texas, in May 2008, but her parents later hosted a reception for 600 guests, complete with music by the United States Marine Band, at the White House the following month.",https://www.cnn.com/2022/04/04/politics/naomi-biden-white-house-wedding-reception/index.html,2022-04-04
CNN,India's Gautam Adani joins Elon Musk and Warren Buffett in the centibillionaires club,C,"New Delhi (CNN Business)India's Gautam Adani has joined what is probably the most elite club in the world.

The infrastructure tycoon's wealth hit $100 billion over the weekend, according to the Bloomberg Billionaires Index, making him the richest person in Asia. He joins nine other men in the centibillionaires club, including Tesla (TSLA) CEO Elon Musk, Amazon (AMZN) founder Jeff Bezos and Berkshire Hathaway (BRKA) chairman Warren Buffett.
French businessman Bernard Arnault — the chairman of luxury goods group LVMH (LVMHF) — and Adani are the only non-Americans with fortunes worth at least $100 billion.
As stock markets boomed around the world during the pandemic, many billionaires saw their wealth skyrocket, but Adani's gains have been exceptional.

The 59-year-old founder of the Adani Group controls companies ranging from ports and aerospace to thermal energy and coal, and has seen his fortune soar by nearly $90 billion over the last two years.
Shares of some Adani companies have jumped more than 1,000% since June 2020, a sign that investors are optimistic about the billionaire industrialist's ability to bet on sectors such as infrastructure and renewable energy, which are key to Prime Minister Narendra Modi's economic development goals.
Adani is now the 10th richest man in the world, just ahead of fellow countryman Mukesh Ambani, who is worth $99 billion, according to Bloomberg.
Ambani, who controls Reliance Industries, has also moved his focus from oil to newer ares such as green energy and technology.",https://www.cnn.com/2022/04/04/business/india-gautam-adani-wealth-centibillionaire/index.html,2022-04-04
CBR,MCU Fans Demand Thor: Love and Thunder Trailer as Chris Hemsworth Begins Press Tour,C,"Marvel Cinematic Universe fans are ready for the Thor: Love and Thunder trailer, and they're making their voices heard.

""Some long lead press for Thor: Love and Thunder with these two wonderful humans,"" Chris Hemsworth wrote on Instagram to accompany a photo of himself, director Taika Waititi and Valkyrie actor Tessa Thompson. ""A day full of wackiness and hilarity. Get ready folks this film's gonna be wild!!"" Perhaps most notable is the comments section of the Instagram post, which is packed to the brim with fans asking and/or demanding the elusive trailer.

With just 95 days until Love and Thunder hits theaters, the trailer is indeed conspicuous by its absence. That it hasn't arrived yet isn't unprecedented, however, considering Waititi confirmed in early March that Thor 4 wasn't done filming. ""It's still not finished,"" he said at the time. ""It comes out in July, so probably the end of June [laughs]. Probably like a day before the premiere [laughs]. That's how we do it."" It was revealed days later that Love and Thunder was undergoing reshoots in the next few weeks.

Love and Thunder picks up after the events of Avengers: Endgame, with the God of Thunder in the company of the Guardians of the Galaxy. At some point, Thor will also reunite with Natalie Portman's Jane Foster, who follows in the footsteps of her comic book counterpart by wielding Mjolnir and becoming Thor in her own right.

""It was really fun,"" Portman explained while discussing bulking up to play Jane. ""I worked with a trainer, Naomi Pendergast, for, I think it was, four months before shooting, and then obviously all the way through filming. We did a lot of weight training and a lot of protein shakes—heavyweight training that I haven’t ever done before. Of course, I’ve never really aimed to get bulky. It was very physical, so it was a lot of both agility work and also strength work. It definitely helps you get into character, and it’s definitely changed the way I move. You walk differently; you feel different. I mean, it’s so wild to feel strong for the first time in my life.""

Thor: Love and Thunder storms into theaters on July 8.",https://www.cbr.com/mcu-fans-demand-thor-4-trailer-chris-hemsworth-press-marvel/,2022-04-04
CBR,"Will Smith's Popularity Plummets After Oscars Slap, Survey Shows",C,"Will Smith's popularity with the general public plummeted following the infamous slap at the 94th Academy Awards.

Following his altercation with Chris Rock at the Oscars, according to data collected by Morning Consult, the public opinion of Smith dropped 30% from a 2020 survey wherein his favorability was listed at 80% overall. Now, Smith's favorability sits at 50%, while Rock has a rating of 60%. Two-thirds of those surveyed also said they found Smith's actions ""inappropriate,"" while one-quarter thought the opposite. 9% had no opinion. On top of that, 49% stated that Smith should have been removed from the ceremony as well, while 36% agreed with him staying.

Along with his plummeting popularity, the incident at the Oscars has also affected Smith's future projects, such as his upcoming Netflix film Fast and Loose and Bad Boys 4, both of which have been put on ""pause"" since the Oscars. The incident may also affect projects produced through Smith's production company, Westbrook. Westbrook was founded in 2019 by Smith and Jada Pinkett Smith and co-produced King Richard, as well as Netflix's Cobra Kai, Peacock's Bel-Air and Pinkett Smith's talk show, Red Table Talk.

""His brand is permanently tarnished in regards to (four-quadrant films, which appeal to all audiences),"" an anonymous Hollywood agent said of Smith. ""This just became his Tom Cruise/Mel Gibson moment, where he's always going to be a star, but he just went from A+ to A and gave people like Dwayne Johnson, Kevin Hart and Tom Holland a clearer lane.""

While presenting at the Oscars, Rock made a joke about Pinkett Smith's shaved head, wherein he said, ""Jada, I love you-- G.I Jane 2, can't wait to see it."" Pinkett Smith has spoken publically about her struggles with alopecia and Smith, in response to the joke, shocked the audience -- and Rock -- by walking on stage and slapping the comedian across the face.

Smith was later awarded the Academy Award for Best Actor for his role in King Richard. In the days following the ceremony, the actor issued a formal apology for the slap, which he called ""unacceptable and inexcusable."" After an enormous amount of backlash, Smith has since resigned from the Academy of Motion Picture Arts and Sciences.

""I betrayed the trust of the Academy,"" Smith said in his statement. ""I deprived other nominees and winners of their opportunity to celebrate and be celebrated for their extraordinary work. I am heartbroken."" He continued, ""Change takes time,"" Smith states, ""and I am committed to doing the work to ensure that I never again allow violence to overtake reason.",https://www.cbr.com/will-smith-popularity-drops-after-oscars-slap/,2022-04-05
CBR,"Flash Star Ezra Miller Reportedly Threatened to Kill Couple, Gets Hit With Restraining Order",C,"An unnamed couple from Hilo, Hawaii recently filed a restraining order against The Flash star Ezra Miller, after the actor allegedly threatened them and stole from them.

The couple has issue a petition for a temporary restraining order, claiming that the actor, who was staying with them, threatened to kill them and stole from them. According to the court document, Miller allegedly ""burst"" into the couple's bedroom and is quoted as saying ""I will bury you and your slut wife."" The order also states, ""[Ezra Miller] is famous and wealthy; this makes access to weapons much easier, as well as sending associates to harass [the couple.]"" Along with a wallet, the actor reportedly took social security card, passport, driver's license and bank cards. At the time of writing, these items have not yet been returned to the couple.

During their time in Hilo, Miller was arrested for disorderly conduct and harassment, following an incident at a bar. A police report stated Miller yelled obscenities at bar patrons who were singing karaoke. They then ""grabbed the microphone from a 23-year-old woman singing karaoke... and later lunged at a 32-year-old man playing darts."" The report added the bar's owner attempted to calm Miller several times, but was unable to. The Justice League star's bail was set at $500, which the couple reportedly paid.

It was after Miller was released that the incident prompting the restraining order took place. Miller had reportedly been staying with the couple for over a week after the wife met them at a farmer's market. Prior to the bar incident, the couple had been showing Miller around Hilo and they even joined them in running errands.

The Hawai'i Police Department has not commented on the restraining order or the dispute that took place between Miller and the couple. The authorities are currently investigating the matter. Beyond the couple's home, Miller would also be required to refrain from visiting their places of work and would not be allowed to contact them in any form. At the time of writing, Miller and their representatives have not issued a response or provided comment regarding either of the incidents.

Miller is currently attached to two major projects: The Flash, directed by Andy Muschietti; and Fantastic Beasts: The Secrets of Dumbledore. Warner Bros. has not responded to the situation surrounding Miller and it is unknown if they will affect their appearances in either project.",https://www.cbr.com/flash-ezra-miller-restraining-order-death-threats/,2022-03-30
CBR,Morbius April Fools' Meme Has Martin Scorsese Praising the Maligned Film,C,"There are Marvel memes aplenty this April Fools' Day, including one that sees director Martin Scorsese singing the praises of Sony Pictures' Spider-Man spinoff Morbius.

The meme features Scorsese standing in front of a Morbius marquis, with the caption reading, ""I was wrong."" This, of course, is in reference to Scorsese's now-infamous comments about Marvel movies, as well as Morbius' critical panning.

""I don’t see them. I tried, you know? But that’s not cinema,"" Scorsese said of Marvel Studios movies in October 2019. ""Honestly, the closest I can think of them, as well made as they are, with actors doing the best they can under the circumstances, is theme parks. It isn’t the cinema of human beings trying to convey emotional, psychological experiences to another human being.""

While Scorsese's remarks were seen as harsh, they pale in comparison to the beating Morbius is taking from critics. At the time of this writing, Morbius has a 15% on Rotten Tomatoes, with the consensus reading, ""Cursed with uninspired effects, rote performances, and a borderline nonsensical story, this Spidey-adjacent mess is a vein attempt to make Morbius happen."" CBR's own review declares that ""With a nonsensical narrative, uneven pacing, and dated special effects and storytelling sensibilities, Morbius is one of the weaker licensed superhero films in recent memory and could derail Sony's plans for their own Marvel shared universe.""

""Morbius is searching for goodness -- the cure for a disease. He's going to find it, disregarding the cost on himself or on society,"" director Daniel Espinosa said of Jared Leto's Michael Morbius. ""And in his search for goodness, he transforms into something he detests. He has to accept the ugliness he has within him, and that there's something beautiful about it. It will be his strength, what makes him unique. Michael Morbius is one of the most altruistic characters of the Marvel Universe. He's one of the few that really believes in good. This good man has a horrible disease, and in his trials to save himself and the people that he cares for, he turns into a monster.""

Directed by Daniel Espinosa, Morbius is now in theaters.",https://www.cbr.com/morbius-martin-scorsese-april-fools-meme-marvel/,2022-04-01
CBR,Audiences Appear to Be Enjoying Morbius a Lot More Than Critics,C,"Sony Pictures' Morbius is already infamous, despite having been playing in theaters for just a few days. However, it appears that most of the negativity surrounding the film may have come from professional critics and now average moviegoers, who, contrarily, appear to be enjoying the superhero film a lot more.

On review aggregate Rotten Tomatoes, Morbius has a critic score of just 17 percent and an audience score of 70 percent at the time of writing. Where critics abhorred what they described as a confusing and messy plot, several audience reviews expressed a positive reaction to it, though few appear to mention the heavily criticized post-credits scene. Similarly, while many critics found the CGI and special effects to be sub par, many audience reviews praised the VFX.

It's worth mentioning the multitude of memes and ironically positive reviews that appeared on social media around Morbius' release and April Fools' Day, in one way or another, mocking the film. However, the film's negative reputation began prior to its worldwide premiere, with early screenings. Details from those early screenings of Morbius leaked online and allowed audiences to judge the basic premise of certain plot points and the post-credits scene. This was followed by much of the film's second post-credits scene leaking online.

Financially, it appears Morbius is a hit with audiences. The Sony film grossed $39 million in its opening weekend domestically, placing it at no. 1 among current theatrical releases. Since its release on April 1, Morbius has grossed $84 million at the box office worldwide on a budget of $75 million.

The film attempts to build on the concept of the multiverse, which was established in Marvel Studios' Loki series and, more recently, Spider-Man: No Way Home. Morbius' post-credits scene revealed Adrian Toomes, who made his debut in Spider-Man: Homecoming, has left the MCU and entered Sony's Spider-Man Universe, thanks to Doctor Strange's machinations. He and Morbius have evidently teamed up for an unknown reason.

Director Daniel Espinosa recently talked about what their alliance means for the future of the film universe, which will next see Kraven the Hunter.  When asked who he would like Morbius to team up with next, he said, ""I think Norman Osborn would be very interesting. That's a whole different idea, that's like if you go away from the idea of Sinister Six and you're going into something different.""

Morbius is playing in theaters now.",https://www.cbr.com/morbius-audience-reaction-better-than-critics-marvel/,2022-04-04
